Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips,Region
2020,5R04-50446,Wadena,MN,All,Rural Reporter,809678.0,7.0,161294.0,50525.0,West North Central
2020,5R04-50448,Saint James,MN,All,Rural Reporter,406109.0,6.0,130720.0,23938.0,West North Central
2020,5R04-50450,Austin,MN,All,Rural Reporter,2865495.0,31.0,646204.0,221770.0,West North Central
2020,5R04-50471,Worthington,MN,All,Rural Reporter,373575.0,4.0,65550.0,19145.0,West North Central
2020,5R04-50474,Waite Park,MN,All,Rural Reporter,2847729.0,26.0,439535.0,109422.0,West North Central
2020,5R04-50489,Bemidji,MN,All,Rural Reporter,1584677.0,21.0,333590.0,96979.0,West North Central
2020,5R04-50504,Fergus Falls,MN,All,Rural Reporter,1919300.0,20.0,369075.0,113595.0,West North Central
2020,5R04-50510,Zumbrota,MN,All,Rural Reporter,3434060.0,29.0,548353.0,197432.0,West North Central
2020,5R04-50520,Virginia,MN,All,Rural Reporter,8952529.0,106.0,2035825.0,543467.0,West North Central
2020,5R04-55314,Willmar,MN,All,Rural Reporter,2905241.0,34.0,685799.0,192765.0,West North Central
2020,5R04-55320,Fairmont,MN,All,Rural Reporter,1135744.0,15.0,427955.0,50638.0,West North Central
2020,5R04-55325,St Peter,MN,All,Rural Reporter,794080.0,9.0,112037.0,60409.0,West North Central
2020,5R04-55326,Marshall,MN,All,Rural Reporter,3727477.0,40.0,788943.0,175687.0,West North Central
2020,5R05-50164,Sandusky,OH,All,Rural Reporter,2668324.0,34.0,349143.0,172261.0,East North Central
2020,5R05-50255,Carrollton,OH,All,Rural Reporter,741745.0,14.0,193868.0,3994.0,East North Central
2020,5R05-50275,Mount Vernon,OH,All,Rural Reporter,1371913.0,27.0,554621.0,102935.0,East North Central
2020,5R05-50278,Glouster,OH,All,Rural Reporter,1666577.0,25.0,590326.0,165682.0,East North Central
2020,5R05-50284,Urbana,OH,All,Rural Reporter,398370.0,13.0,180620.0,12726.0,East North Central
2020,5R05-50292,Bowling Green,OH,All,Rural Reporter,573917.0,7.0,116902.0,30850.0,East North Central
2020,5R05-50293,Woodsfield,OH,All,Rural Reporter,387110.0,15.0,163439.0,10880.0,East North Central
2020,5R05-50298,Oak Harbor,OH,All,Rural Reporter,1424912.0,23.0,363832.0,39860.0,East North Central
2020,5R05-50316,Wilmington,OH,All,Rural Reporter,1928816.0,21.0,302684.0,92733.0,East North Central
2020,5R05-50326,Chardon,OH,All,Rural Reporter,1224243.0,16.0,379239.0,26731.0,East North Central
2020,5R05-50341,Zanesville,OH,All,Rural Reporter,4563561.0,27.0,408302.0,81928.0,East North Central
2020,5R05-50343,New Lexington,OH,All,Rural Reporter,1642580.0,32.0,682128.0,44920.0,East North Central
2020,5R05-50362,Norwalk,OH,All,Rural Reporter,351443.0,10.0,142203.0,10499.0,East North Central
2020,5R05-50363,Portsmouth,OH,All,Rural Reporter,769914.0,11.0,158005.0,38070.0,East North Central
2020,5R05-50377,Findlay,OH,All,Rural Reporter,1195810.0,27.0,425633.0,41092.0,East North Central
2020,5R05-50382,Ashland,OH,All,Rural Reporter,751946.0,9.0,174095.0,30247.0,East North Central
2020,5R05-50388,Marion,OH,All,Rural Reporter,814283.0,14.0,92563.0,42157.0,East North Central
2020,5R05-50390,Jefferson,OH,All,Rural Reporter,1161273.0,16.0,275707.0,49702.0,East North Central
2020,5R05-50406,Lancaster,OH,All,Rural Reporter,1462304.0,23.0,391101.0,89357.0,East North Central
2020,5R05-50410,Washington Court House,OH,All,Rural Reporter,1112934.0,17.0,404366.0,36508.0,East North Central
2020,5R05-50415,Greenville,OH,All,Rural Reporter,763222.0,10.0,117198.0,35045.0,East North Central
2020,5R05-50421,Mcconnelsville,OH,All,Rural Reporter,797627.0,21.0,365052.0,21561.0,East North Central
2020,5R05-50424,Bellefontaine,OH,All,Rural Reporter,890763.0,28.0,539814.0,42840.0,East North Central
2020,5R05-50429,Chillicothe,OH,All,Rural Reporter,5249902.0,21.0,281674.0,66221.0,East North Central
2020,5R05-50433,Fremont,OH,All,Rural Reporter,1100365.0,22.0,285631.0,27597.0,East North Central
2020,5R05-50434,Circleville,OH,All,Rural Reporter,490258.0,15.0,111668.0,20431.0,East North Central
2020,5R05-50438,Glouster,OH,All,Rural Reporter,456429.0,11.0,98111.0,14074.0,East North Central
2020,5R05-50440,Tiffin,OH,All,Rural Reporter,1461661.0,28.0,292078.0,44113.0,East North Central
2020,5R05-50462,Cadiz,OH,All,Rural Reporter,420640.0,13.0,258381.0,9061.0,East North Central
2020,5R05-50464,Piketon,OH,All,Rural Reporter,515107.0,11.0,251143.0,20678.0,East North Central
2020,5R05-50481,Lisbon,OH,All,Rural Reporter,1849433.0,37.0,670738.0,57603.0,East North Central
2020,5R05-50497,Sidney,OH,All,Rural Reporter,775404.0,12.0,166950.0,29112.0,East North Central
2020,5R05-55324,Marietta,OH,All,Rural Reporter,459903.0,8.0,103036.0,12591.0,East North Central
2020,5R06-50220,Shawano,WI,All,Rural Reporter,306511.0,6.0,122012.0,51390.0,East North Central
2020,5R06-50226,Menomonie,WI,All,Rural Reporter,491093.0,12.0,74342.0,98821.0,East North Central
2020,5R06-50229,Richland Center,WI,All,Rural Reporter,289768.0,3.0,103433.0,37874.0,East North Central
2020,5R06-50235,Monroe,WI,All,Rural Reporter,526910.0,10.0,134603.0,69330.0,East North Central
2020,5R06-50239,Black River Falls,WI,All,Rural Reporter,260042.0,4.0,116983.0,43150.0,East North Central
2020,5R06-50257,Marshfield,WI,All,Rural Reporter,988357.0,12.0,302073.0,105796.0,East North Central
2020,5R06-50266,Viroqua,WI,All,Rural Reporter,468736.0,7.0,170820.0,56111.0,East North Central
2020,5R06-50277,Plover,WI,All,Rural Reporter,245123.0,3.0,148107.0,37131.0,East North Central
2020,5R06-50286,Lancaster,WI,All,Rural Reporter,56704.0,6.0,14599.0,4579.0,East North Central
2020,5R06-50290,Ripon,WI,All,Rural Reporter,322945.0,5.0,98347.0,37065.0,East North Central
2020,5R06-50291,Prairie Du Sac,WI,All,Rural Reporter,116607.0,3.0,44502.0,11400.0,East North Central
2020,5R06-50295,Ladysmith,WI,All,Rural Reporter,1517268.0,15.0,612674.0,57954.0,East North Central
2020,5R06-50303,River Falls,WI,All,Rural Reporter,286605.0,4.0,105727.0,28945.0,East North Central
2020,5R06-50318,Baraboo,WI,All,Rural Reporter,557689.0,10.0,190779.0,57489.0,East North Central
2020,5R06-50319,Watertown,WI,All,Rural Reporter,770793.0,16.0,321531.0,89954.0,East North Central
2020,5R06-50336,Waupaca,WI,All,Rural Reporter,505379.0,8.0,152038.0,47181.0,East North Central
2020,5R06-50350,Waupun,WI,All,Rural Reporter,129649.0,2.0,26007.0,10698.0,East North Central
2020,5R06-50359,Stevens Point,WI,All,Rural Reporter,2002399.0,16.0,264580.0,187208.0,East North Central
2020,5R06-50360,New Richmond,WI,All,Rural Reporter,207738.0,3.0,62037.0,15920.0,East North Central
2020,5R06-50366,Sturgeon Bay,WI,All,Rural Reporter,972569.0,20.0,315301.0,52074.0,East North Central
2020,5R06-50375,Whitewater,WI,All,Rural Reporter,246843.0,4.0,64136.0,21180.0,East North Central
2020,5R06-50391,Edgerton,WI,All,Rural Reporter,66850.0,1.0,17047.0,4546.0,East North Central
2020,5R06-50396,Jefferson,WI,All,Rural Reporter,206365.0,4.0,53229.0,13574.0,East North Central
2020,5R06-50400,Fond Du Lac,WI,All,Rural Reporter,487867.0,9.0,135848.0,52266.0,East North Central
2020,5R06-50401,Ashland,WI,All,Rural Reporter,1774640.0,23.0,717028.0,124022.0,East North Central
2020,5R06-50405,Wisconsin Rapids,WI,All,Rural Reporter,949916.0,11.0,426932.0,114524.0,East North Central
2020,5R06-50409,Clintonville,WI,All,Rural Reporter,104359.0,4.0,21342.0,11299.0,East North Central
2020,5R06-50418,Tomah,WI,All,Rural Reporter,578709.0,6.0,296910.0,79401.0,East North Central
2020,5R06-50431,Platteville,WI,All,Rural Reporter,618199.0,10.0,185696.0,90052.0,East North Central
2020,5R06-50432,Kenosha,WI,All,Rural Reporter,511329.0,7.0,195754.0,14105.0,East North Central
2020,5R06-50435,Lake Mills,WI,All,Rural Reporter,106395.0,2.0,24452.0,8281.0,East North Central
2020,5R06-50461,Manitowoc,WI,All,Rural Reporter,1922485.0,20.0,345503.0,255586.0,East North Central
2020,5R06-50466,Beaver Dam,WI,All,Rural Reporter,1010646.0,15.0,406584.0,123401.0,East North Central
2020,5R06-50470,Portage,WI,All,Rural Reporter,1164522.0,13.0,407042.0,104403.0,East North Central
2020,5R06-50482,Prairie Du Chien,WI,All,Rural Reporter,343745.0,6.0,126984.0,42526.0,East North Central
2020,5R06-50490,Reedsburg,WI,All,Rural Reporter,348087.0,5.0,128673.0,36886.0,East North Central
2020,5R06-50491,Medford,WI,All,Rural Reporter,144298.0,3.0,25418.0,13112.0,East North Central
2020,5R06-50500,Rhinelander,WI,All,Rural Reporter,657629.0,6.0,302005.0,76147.0,East North Central
2020,5R06-50505,Merrill,WI,All,Rural Reporter,445816.0,5.0,39135.0,43209.0,East North Central
2020,5R06-50506,Berlin,WI,All,Rural Reporter,228304.0,6.0,56984.0,18698.0,East North Central
2020,5R06-50507,Hayward,WI,All,Rural Reporter,1809452.0,25.0,710999.0,76117.0,East North Central
2020,5R06-50513,Mauston,WI,All,Rural Reporter,210938.0,2.0,66714.0,20860.0,East North Central
2020,5R06-55318,Elkhorn,WI,All,Rural Reporter,999350.0,11.0,376541.0,39515.0,East North Central
2020,5R06-55319,Rhinelander,WI,All,Rural Reporter,717515.0,13.0,227448.0,36879.0,East North Central
2020,5R06-55327,Neillsville,WI,All,Rural Reporter,295835.0,4.0,115159.0,14889.0,East North Central
2020,6R01-60136,Helena,AR,All,Rural Reporter,1823194.0,52.0,1380963.0,140097.0,West South Central
2020,6R01-60140,Pine Bluff,AR,All,Rural Reporter,7308667.0,123.0,4104130.0,285877.0,West South Central
2020,6R01-60161,Eureka Springs,AR,All,Rural Reporter,957430.0,16.0,156853.0,92938.0,West South Central
2020,6R01-60189,Harrison,AR,All,Rural Reporter,1741185.0,64.0,613454.0,150122.0,West South Central
2020,6R01-60204,Jonesboro,AR,All,Rural Reporter,252253.0,9.0,171157.0,8077.0,West South Central
2020,6R01-60246,Benton,AR,All,Rural Reporter,10174772.0,240.0,4627223.0,539380.0,West South Central
2020,6R01-60250,Pocahontas,AR,All,Rural Reporter,457988.0,8.0,43942.0,15204.0,West South Central
2020,6R01-60257,Fort Smith,AR,All,Rural Reporter,326141.0,13.0,82149.0,5243.0,West South Central
2020,6R02-60135,New Roads,LA,All,Rural Reporter,619891.0,14.0,321212.0,22031.0,West South Central
2020,6R02-60154,Coushatta,LA,All,Rural Reporter,200928.0,5.0,70529.0,9377.0,West South Central
2020,6R02-60163,Jennings,LA,All,Rural Reporter,338586.0,9.0,151557.0,6762.0,West South Central
2020,6R02-60164,Deridder,LA,All,Rural Reporter,285739.0,5.0,88945.0,5438.0,West South Central
2020,6R02-60168,Bogalusa,LA,All,Rural Reporter,473467.0,9.0,93188.0,10382.0,West South Central
2020,6R02-60169,Ville Platte,LA,All,Rural Reporter,313118.0,9.0,151816.0,11312.0,West South Central
2020,6R02-60180,Clinton,LA,All,Rural Reporter,298835.0,7.0,100254.0,7231.0,West South Central
2020,6R02-60194,Minden,LA,All,Rural Reporter,615608.0,6.0,170677.0,17060.0,West South Central
2020,6R02-60195,Saint Martinville,LA,All,Rural Reporter,157082.0,4.0,80452.0,8457.0,West South Central
2020,6R02-60198,Lake Charles,LA,All,Rural Reporter,536891.0,8.0,178076.0,13050.0,West South Central
2020,6R02-60199,Franklin,LA,All,Rural Reporter,250952.0,7.0,66249.0,3972.0,West South Central
2020,6R02-60200,Denham Springs,LA,All,Rural Reporter,417955.0,18.0,152437.0,24592.0,West South Central
2020,6R02-60207,Napoleonville,LA,All,Rural Reporter,307517.0,11.0,139110.0,14904.0,West South Central
2020,6R02-60209,Columbia,LA,All,Rural Reporter,138495.0,4.0,51576.0,7145.0,West South Central
2020,6R02-60211,Abbeville,LA,All,Rural Reporter,180216.0,8.0,58632.0,5338.0,West South Central
2020,6R02-60217,West Monroe,LA,All,Rural Reporter,460032.0,12.0,97597.0,24577.0,West South Central
2020,6R02-60222,Convent,LA,All,Rural Reporter,914655.0,13.0,247537.0,36684.0,West South Central
2020,6R02-60229,Ruston,LA,All,Rural Reporter,266940.0,4.0,90149.0,10353.0,West South Central
2020,6R02-60231,Opelousas,LA,All,Rural Reporter,150495.0,5.0,56001.0,4436.0,West South Central
2020,6R02-60232,Houma,LA,All,Rural Reporter,567066.0,21.0,398211.0,45015.0,West South Central
2020,6R02-60234,Homer,LA,All,Rural Reporter,226787.0,6.0,78482.0,4024.0,West South Central
2020,6R02-60235,Lake Charles,LA,All,Rural Reporter,298636.0,8.0,107438.0,7266.0,West South Central
2020,6R02-60247,Marksville,LA,All,Rural Reporter,230662.0,7.0,97132.0,6066.0,West South Central
2020,6R02-60249,Oberlin,LA,All,Rural Reporter,356205.0,12.0,227765.0,9013.0,West South Central
2020,6R02-60251,Arcadia,LA,All,Rural Reporter,374898.0,8.0,209802.0,10370.0,West South Central
2020,6R02-60261,Mansfield,LA,All,Rural Reporter,272971.0,6.0,106652.0,9188.0,West South Central
2020,6R02-60263,Leesville,LA,All,Rural Reporter,330087.0,8.0,142555.0,11058.0,West South Central
2020,6R02-66267,Plaquemine,LA,All,Rural Reporter,539003.0,7.0,155378.0,7780.0,West South Central
2020,6R02-66268,Tallulah,LA,All,Rural Reporter,172782.0,5.0,44838.0,4996.0,West South Central
2020,6R02-66273,Greensburg,LA,All,Rural Reporter,186789.0,7.0,106232.0,6821.0,West South Central
2020,6R02-66282,Alexandria,LA,All,Rural Reporter,111705.0,5.0,59615.0,4578.0,West South Central
2020,6R03-60148,Milan,NM,All,Rural Reporter,225676.0,5.0,63811.0,13280.0,Mountain
2020,6R03-60151,Silver City,NM,All,Rural Reporter,934957.0,13.0,180489.0,48927.0,Mountain
2020,6R03-60157,Socorro,NM,All,Rural Reporter,195042.0,9.0,38745.0,6085.0,Mountain
2020,6R03-60167,Roswell,NM,All,Rural Reporter,1320212.0,13.0,293294.0,88152.0,Mountain
2020,6R03-60184,Carlsbad,NM,All,Rural Reporter,801232.0,17.0,167482.0,28150.0,Mountain
2020,6R03-60190,Hobbs,NM,All,Rural Reporter,833502.0,11.0,122513.0,36252.0,Mountain
2020,6R03-60215,Los Alamos,NM,All,Rural Reporter,3541741.0,31.0,310317.0,153364.0,Mountain
2020,6R03-60224,Gallup,NM,All,Rural Reporter,413611.0,8.0,141075.0,60516.0,Mountain
2020,6R03-60225,Clovis,NM,All,Rural Reporter,812717.0,13.0,142471.0,48352.0,Mountain
2020,6R03-60236,Las Vegas,NM,All,Rural Reporter,270794.0,7.0,41529.0,10696.0,Mountain
2020,6R03-60237,Red River,NM,All,Rural Reporter,141421.0,4.0,25393.0,38792.0,Mountain
2020,6R03-60244,Clayton,NM,All,Rural Reporter,351926.0,9.0,105164.0,9495.0,Mountain
2020,6R03-60253,Portales,NM,All,Rural Reporter,159249.0,4.0,27847.0,7931.0,Mountain
2020,6R04-60146,Pawnee,OK,All,Rural Reporter,1841348.0,74.0,909280.0,136944.0,West South Central
2020,6R04-60150,Ada,OK,All,Rural Reporter,222524.0,10.0,78553.0,20744.0,West South Central
2020,6R04-60160,Stillwater,OK,All,Rural Reporter,2274808.0,36.0,465718.0,315776.0,West South Central
2020,6R04-60165,Frederick,OK,All,Rural Reporter,2442433.0,118.0,1217405.0,208497.0,West South Central
2020,6R04-60172,Stigler,OK,All,Rural Reporter,8856722.0,246.0,3767645.0,663328.0,West South Central
2020,6R04-60181,Guymon,OK,All,Rural Reporter,284213.0,8.0,50223.0,24281.0,West South Central
2020,6R04-60183,Lindsay,OK,All,Rural Reporter,336133.0,9.0,106176.0,30974.0,West South Central
2020,6R04-60191,Hugo,OK,All,Rural Reporter,1199820.0,57.0,351508.0,75601.0,West South Central
2020,6R04-60193,Beaver,OK,All,Rural Reporter,33400.0,2.0,5577.0,7799.0,West South Central
2020,6R04-60203,Muskogee,OK,All,Rural Reporter,975956.0,38.0,378440.0,80941.0,West South Central
2020,6R04-60205,Tishomingo,OK,All,Rural Reporter,1848820.0,55.0,655402.0,146251.0,West South Central
2020,6R04-60214,Guthrie,OK,All,Rural Reporter,2351801.0,80.0,1287505.0,169356.0,West South Central
2020,6R04-60220,Chickasha,OK,All,Rural Reporter,235042.0,10.0,51789.0,12673.0,West South Central
2020,6R04-60226,Enid,OK,All,Rural Reporter,1151023.0,60.0,505121.0,52786.0,West South Central
2020,6R04-60227,Enid,OK,All,Rural Reporter,665059.0,22.0,169297.0,34274.0,West South Central
2020,6R04-60233,Altus,OK,All,Rural Reporter,790405.0,27.0,279303.0,76418.0,West South Central
2020,6R04-60258,Durant,OK,All,Rural Reporter,1229411.0,56.0,235032.0,84662.0,West South Central
2020,6R04-60259,Shawnee,OK,All,Rural Reporter,581179.0,11.0,133598.0,16911.0,West South Central
2020,6R04-60266,Big Cabin,OK,All,Rural Reporter,2231241.0,69.0,599700.0,149468.0,West South Central
2020,6R04-66274,Fairview,OK,All,Rural Reporter,1330373.0,35.0,745699.0,42660.0,West South Central
2020,6R05-60142,Waco,TX,All,Rural Reporter,1485026.0,31.0,450851.0,27944.0,West South Central
2020,6R05-60143,Crowell,TX,All,Rural Reporter,2107081.0,73.0,784298.0,167364.0,West South Central
2020,6R05-60145,Texarkana,TX,All,Rural Reporter,3260736.0,52.0,894517.0,160912.0,West South Central
2020,6R05-60147,Kingsville,TX,All,Rural Reporter,696116.0,29.0,123969.0,41973.0,West South Central
2020,6R05-60152,Del Rio,TX,All,Rural Reporter,1210231.0,42.0,236084.0,39261.0,West South Central
2020,6R05-60155,Beaumont,TX,All,Rural Reporter,1435205.0,27.0,417941.0,36582.0,West South Central
2020,6R05-60159,Levelland,TX,All,Rural Reporter,3034573.0,52.0,1079826.0,131823.0,West South Central
2020,6R05-60173,South Padre Island,TX,All,Rural Reporter,1541035.0,12.0,341542.0,320836.0,West South Central
2020,6R05-60175,Alice,TX,All,Rural Reporter,2566358.0,49.0,859337.0,144102.0,West South Central
2020,6R05-60176,Greenville,TX,All,Rural Reporter,1400820.0,20.0,450914.0,55073.0,West South Central
2020,6R05-60179,El Paso,TX,All,Rural Reporter,4086249.0,119.0,4197938.0,382063.0,West South Central
2020,6R05-60185,Laredo,TX,All,Rural Reporter,836714.0,20.0,227033.0,50928.0,West South Central
2020,6R05-60186,Kilgore,TX,All,Rural Reporter,4537023.0,46.0,980565.0,105802.0,West South Central
2020,6R05-60192,Amarillo,TX,All,Rural Reporter,3675275.0,88.0,893955.0,307690.0,West South Central
2020,6R05-60202,Aspermont,TX,All,Rural Reporter,1055926.0,19.0,318481.0,15921.0,West South Central
2020,6R05-60238,Columbus,TX,All,Rural Reporter,1540326.0,42.0,380842.0,78469.0,West South Central
2020,6R05-60243,Lamesa,TX,All,Rural Reporter,4772594.0,117.0,1467380.0,83902.0,West South Central
2020,6R05-60262,Coleman,TX,All,Rural Reporter,3624579.0,59.0,1089657.0,119040.0,West South Central
2020,6R05-60264,Glen Rose,TX,All,Rural Reporter,921089.0,33.0,225759.0,19280.0,West South Central
2020,6R05-66271,Cedar Creek,TX,All,Rural Reporter,6502583.0,136.0,902814.0,131630.0,West South Central
2020,6R05-66276,Waco,TX,All,Rural Reporter,1647224.0,37.0,564810.0,38381.0,West South Central
2020,6R05-66277,Port Lavaca,TX,All,Rural Reporter,136168.0,6.0,59016.0,6938.0,West South Central
2020,6R05-66278,Palacios,TX,All,Rural Reporter,466922.0,15.0,214384.0,22113.0,West South Central
2020,6R05-66279,Gonzales,TX,All,Rural Reporter,154232.0,4.0,17922.0,12794.0,West South Central
2020,6R05-66280,Hallettsville,TX,All,Rural Reporter,204318.0,11.0,85192.0,9702.0,West South Central
2020,6R05-66281,Goliad,TX,All,Rural Reporter,227295.0,5.0,65141.0,7388.0,West South Central
2020,7R01-70064,Waterloo,IA,All,Rural Reporter,1501811.0,36.0,313569.0,124285.0,West North Central
2020,7R01-70092,Marshalltown,IA,All,Rural Reporter,705076.0,7.0,122851.0,76011.0,West North Central
2020,7R01-70101,Muscatine,IA,All,Rural Reporter,941094.0,12.0,234063.0,115727.0,West North Central
2020,7R01-70108,Fort Dodge,IA,All,Rural Reporter,1021252.0,24.0,244828.0,88858.0,West North Central
2020,7R01-70111,Burlington,IA,All,Rural Reporter,987648.0,14.0,191738.0,145530.0,West North Central
2020,7R01-70129,Sioux City,IA,All,Rural Reporter,3049721.0,57.0,626119.0,216070.0,West North Central
2020,7R01-70136,Dubuque,IA,All,Rural Reporter,1455965.0,33.0,300392.0,132112.0,West North Central
2020,7R01-70173,Clinton,IA,All,Rural Reporter,1815255.0,28.0,363254.0,225115.0,West North Central
2020,7R01-70185,Mason City,IA,All,Rural Reporter,3438126.0,85.0,875580.0,425954.0,West North Central
2020,7R01-70195,Decorah,IA,All,Rural Reporter,2682657.0,60.0,815767.0,138157.0,West North Central
2020,7R01-70217,Burlington,IA,All,Rural Reporter,1341898.0,29.0,370408.0,196319.0,West North Central
2020,7R01-70219,Marshalltown,IA,All,Rural Reporter,1076329.0,29.0,209760.0,61936.0,West North Central
2020,7R01-70221,Creston,IA,All,Rural Reporter,1638540.0,37.0,355381.0,124467.0,West North Central
2020,7R01-70224,Carroll,IA,All,Rural Reporter,2400963.0,59.0,820624.0,222164.0,West North Central
2020,7R01-70240,Spencer,IA,All,Rural Reporter,3255528.0,67.0,768596.0,220666.0,West North Central
2020,7R01-70242,Ottumwa,IA,All,Rural Reporter,3102458.0,72.0,1640474.0,270137.0,West North Central
2020,7R01-70256,Fort Dodge,IA,All,Rural Reporter,943541.0,42.0,218332.0,150080.0,West North Central
2020,7R01-70258,Atlantic,IA,All,Rural Reporter,4206231.0,113.0,1340499.0,573974.0,West North Central
2020,7R01-70260,Mason City,IA,All,Rural Reporter,518575.0,15.0,221605.0,149788.0,West North Central
2020,7R02-70054,Wichita,KS,All,Rural Reporter,210761.0,21.0,67753.0,3682.0,West North Central
2020,7R02-70060,Hays,KS,All,Rural Reporter,721591.0,11.0,121266.0,46821.0,West North Central
2020,7R02-70062,Colby,KS,All,Rural Reporter,81371.0,2.0,35291.0,9236.0,West North Central
2020,7R02-70070,Garden City,KS,All,Rural Reporter,1149878.0,13.0,197385.0,59212.0,West North Central
2020,7R02-70072,Council Grove,KS,All,Rural Reporter,111614.0,4.0,81037.0,6015.0,West North Central
2020,7R02-70078,Girard,KS,All,Rural Reporter,619863.0,24.0,140160.0,41037.0,West North Central
2020,7R02-70084,Norton,KS,All,Rural Reporter,68971.0,2.0,11617.0,3354.0,West North Central
2020,7R02-70086,La Crosse,KS,All,Rural Reporter,45674.0,2.0,17978.0,2097.0,West North Central
2020,7R02-70087,Lincoln,KS,All,Rural Reporter,73443.0,2.0,10758.0,1119.0,West North Central
2020,7R02-70088,Plainville,KS,All,Rural Reporter,117147.0,4.0,61958.0,3772.0,West North Central
2020,7R02-70089,Bonner Springs,KS,All,Rural Reporter,72183.0,4.0,13850.0,5454.0,West North Central
2020,7R02-70094,Wa Keeney,KS,All,Rural Reporter,23980.0,1.0,3271.0,5161.0,West North Central
2020,7R02-70096,Mound City,KS,All,Rural Reporter,81422.0,2.0,29919.0,1092.0,West North Central
2020,7R02-70102,Oberlin,KS,All,Rural Reporter,44583.0,3.0,12040.0,7573.0,West North Central
2020,7R02-70103,Oskaloosa,KS,All,Rural Reporter,165050.0,8.0,80848.0,4758.0,West North Central
2020,7R02-70105,Smith Center,KS,All,Rural Reporter,56606.0,3.0,21466.0,5742.0,West North Central
2020,7R02-70109,Lyndon,KS,All,Rural Reporter,215481.0,7.0,129704.0,17489.0,West North Central
2020,7R02-70115,Hoisington,KS,All,Rural Reporter,31370.0,1.0,7032.0,5394.0,West North Central
2020,7R02-70120,Herington,KS,All,Rural Reporter,22578.0,1.0,6718.0,4137.0,West North Central
2020,7R02-70122,Westmoreland,KS,All,Rural Reporter,167671.0,2.0,28831.0,6974.0,West North Central
2020,7R02-70123,Great Bend,KS,All,Rural Reporter,157880.0,4.0,79441.0,17297.0,West North Central
2020,7R02-70132,Troy,KS,All,Rural Reporter,105154.0,5.0,69643.0,2083.0,West North Central
2020,7R02-70135,Chanute,KS,All,Rural Reporter,74790.0,9.0,28820.0,14676.0,West North Central
2020,7R02-70137,Great Bend,KS,All,Rural Reporter,499340.0,12.0,242472.0,45635.0,West North Central
2020,7R02-70139,Dodge City,KS,All,Rural Reporter,584569.0,10.0,158931.0,32763.0,West North Central
2020,7R02-70141,Pratt,KS,All,Rural Reporter,82101.0,4.0,43534.0,23847.0,West North Central
2020,7R02-70144,Cottonwood Falls,KS,All,Rural Reporter,57167.0,2.0,6396.0,3597.0,West North Central
2020,7R02-70145,Salina,KS,All,Rural Reporter,3395852.0,48.0,1125033.0,290218.0,West North Central
2020,7R02-70146,Minneapolis,KS,All,Rural Reporter,101127.0,4.0,44822.0,5178.0,West North Central
2020,7R02-70158,Howard,KS,All,Rural Reporter,89080.0,2.0,39311.0,1512.0,West North Central
2020,7R02-70163,Paola,KS,All,Rural Reporter,57124.0,2.0,23621.0,4004.0,West North Central
2020,7R02-70167,Ellsworth,KS,All,Rural Reporter,27667.0,1.0,11292.0,3157.0,West North Central
2020,7R02-70171,Wilson,KS,All,Rural Reporter,9436.0,2.0,4610.0,418.0,West North Central
2020,7R02-70178,Paola,KS,All,Rural Reporter,77792.0,10.0,27194.0,1572.0,West North Central
2020,7R02-70179,Mcpherson,KS,All,Rural Reporter,148900.0,4.0,25610.0,7460.0,West North Central
2020,7R02-70180,Hutchinson,KS,All,Rural Reporter,1254876.0,19.0,347317.0,95043.0,West North Central
2020,7R02-70184,Louisburg,KS,All,Rural Reporter,64717.0,3.0,29330.0,2735.0,West North Central
2020,7R02-70186,Eureka,KS,All,Rural Reporter,121563.0,5.0,58444.0,35498.0,West North Central
2020,7R02-70187,Arkansas City,KS,All,Rural Reporter,98882.0,7.0,32246.0,20171.0,West North Central
2020,7R02-70191,Phillipsburg,KS,All,Rural Reporter,70455.0,2.0,14950.0,5053.0,West North Central
2020,7R02-70196,Belleville,KS,All,Rural Reporter,61868.0,2.0,13040.0,29060.0,West North Central
2020,7R02-70197,Dighton,KS,All,Rural Reporter,16981.0,1.0,10048.0,1380.0,West North Central
2020,7R02-70199,Oakley,KS,All,Rural Reporter,38223.0,1.0,4744.0,4534.0,West North Central
2020,7R02-70201,Lawrence,KS,All,Rural Reporter,383640.0,3.0,42780.0,3845.0,West North Central
2020,7R02-70204,Garnett,KS,All,Rural Reporter,63927.0,3.0,14387.0,8776.0,West North Central
2020,7R02-70206,Kingman,KS,All,Rural Reporter,95962.0,1.0,25378.0,1020.0,West North Central
2020,7R02-70208,Marysville,KS,All,Rural Reporter,193341.0,4.0,43282.0,7004.0,West North Central
2020,7R02-70209,Independence,KS,All,Rural Reporter,1109201.0,25.0,656953.0,71946.0,West North Central
2020,7R02-70210,Lyons,KS,All,Rural Reporter,250544.0,4.0,82419.0,9154.0,West North Central
2020,7R02-70213,Seneca,KS,All,Rural Reporter,311822.0,8.0,98460.0,20258.0,West North Central
2020,7R02-70215,Goodland,KS,All,Rural Reporter,21846.0,1.0,11860.0,4008.0,West North Central
2020,7R02-70218,Alma,KS,All,Rural Reporter,74409.0,3.0,41747.0,2410.0,West North Central
2020,7R02-70222,Burlington,KS,All,Rural Reporter,514256.0,8.0,250424.0,19020.0,West North Central
